case_id,n_ref,dice,size_group
r056s003,870,0.7981220657276995,MEDIUM
r056s008,33759,0.8624194925118336,LARGE
r056s017,1361,0.2691415313225058,MEDIUM
r057s040,97811,0.9347990206080392,LARGE
r057s043,42298,0.9374293472560514,LARGE
r057s046,151197,0.9356208005706886,LARGE
r057s048,679,0.280369903320723,MEDIUM
r058s051,379,0.46181172291296624,SMALL
r058s054,54701,0.7550762174024793,LARGE
r058s059,11859,0.6837681045029401,LARGE
r059s014,6139,0.8111217641418984,LARGE
r059s015,127450,0.8931480434854883,LARGE
r059s017,1881,0.6126383434487683,MEDIUM
r059s018,30572,0.5683489833234805,LARGE
r059s036,7543,0.378950712054635,LARGE
r059s041,3799,0.47752394988946206,LARGE
r061s005,21461,0.8249624726234712,LARGE
r061s007,9171,0.9130535055350554,LARGE
r062s013,130,0.049586776859504134,SMALL
r064s003,20013,0.7515366912343053,LARGE
r067s020,9297,0.0,LARGE
r067s021,7118,0.0,LARGE
r067s034,8361,0.7856160994116677,LARGE
r069s002,16967,0.5423244201030928,LARGE
r069s006,973,0.08269230769230769,MEDIUM
r069s007,3114,0.5292529252925292,LARGE
r069s030,9833,0.6216252161191648,LARGE
r069s031,4387,0.6,LARGE
r069s034,1229,0.5217853347502657,MEDIUM
r069s037,6458,0.4662254678229119,LARGE
r069s040,5108,0.635428987353289,LARGE
r069s043,67749,0.9035604810186277,LARGE
r070s006,19513,0.6624103444792403,LARGE
r071s001,1386,0.6573099415204678,MEDIUM
r071s028,5082,0.8611866154278751,LARGE
r071s031,1375,0.8591954022988506,MEDIUM
r071s032,2164,0.7349703640982218,MEDIUM
soop0164,32435,0.5749098595051597,LARGE
soop0168,20999,0.8022767192120417,LARGE
soop0251,153284,0.9205297788516029,LARGE
soop0356,139050,0.8062686469296089,LARGE
soop0371,21381,0.9355767500449883,LARGE
soop0375,242078,0.9186615234122663,LARGE
soop0556,71350,0.9640103370818165,LARGE
soop0769,5020,0.8314917127071824,LARGE
soop0783,70759,0.921926008352382,LARGE
soop0894,55103,0.9612169384678635,LARGE
soop0910,0,0.0,EMPTY
soop0968,86026,0.8636866769424933,LARGE
soop1012,1193,0.2702702702702703,MEDIUM
