case_id,n_ref,dice,size_group
r009s038,1039,0.493181185638742,MEDIUM
r009s040,10611,0.6300762143100899,LARGE
r009s041,703,0.8701298701298701,MEDIUM
r009s051,2152,0.44326990838618746,MEDIUM
r009s054,540,0.8600201409869084,MEDIUM
r009s055,11469,0.0019940179461615153,LARGE
r009s056,117,0.25,SMALL
r009s058,654,0.5798045602605864,MEDIUM
r009s060,895,0.0,MEDIUM
r009s062,180,0.7491408934707904,SMALL
r009s063,8755,0.6743883503294306,LARGE
r009s072,7041,0.7209051724137931,LARGE
r009s087,976,0.30303030303030304,MEDIUM
r009s099,319,0.7669724770642202,SMALL
r009s107,3095,0.74784276126558,LARGE
r009s108,46702,0.9089193877240498,LARGE
r009s111,92,0.06852248394004283,SMALL
r009s114,2716,0.7021317457269061,MEDIUM
r009s118,946,0.7127659574468085,MEDIUM
